fecha,valor
2024-05-19,8.147658
2024-05-20,8.149012
2024-05-21,8.150367
2024-05-22,8.151722
2024-05-23,8.153078
2024-05-24,8.154433
2024-05-25,8.155789
2024-05-26,8.154704
2024-05-27,8.153619
2024-05-28,8.152535
2024-05-29,8.15145
2024-05-30,8.150366
2024-05-31,8.149281
2024-06-01,8.148197
2024-06-02,8.147113
2024-06-03,8.14603
2024-06-04,8.144946
2024-06-05,8.143863
2024-06-06,8.142779
2024-06-07,8.141696
2024-06-08,8.140613
2024-06-09,8.13953
2024-06-10,8.138447
2024-06-11,8.137383
2024-06-12,8.136319
2024-06-13,8.135255
2024-06-14,8.134191
2024-06-15,8.133128
2024-06-16,8.132064
2024-06-17,8.131001
2024-06-18,8.129938
2024-06-19,8.128875
2024-06-20,8.127812
2024-06-21,8.126749
2024-06-22,8.125687
2024-06-23,8.124624
2024-06-24,8.123562
2024-06-25,8.1225
2024-06-26,8.123635
2024-06-27,8.12477
2024-06-28,8.125905
2024-06-29,8.12704
2024-06-30,8.128175
2024-07-01,8.129311
2024-07-02,8.130447
2024-07-03,8.131583
2024-07-04,8.132719
2024-07-05,8.133855
2024-07-06,8.134991
2024-07-07,8.136128
2024-07-08,8.137265
2024-07-09,8.138402
2024-07-10,8.139539
2024-07-11,8.142426
2024-07-12,8.145314
2024-07-13,8.148203
2024-07-14,8.151093
2024-07-15,8.153985
2024-07-16,8.156877
2024-07-17,8.15977
2024-07-18,8.162665
2024-07-19,8.16556
2024-07-20,8.168457
2024-07-21,8.171354
2024-07-22,8.174252
2024-07-23,8.177152
2024-07-24,8.180052
2024-07-25,8.182954
2024-07-26,8.186576
2024-07-27,8.1902
2024-07-28,8.193826
2024-07-29,8.197453
2024-07-30,8.201082
2024-07-31,8.204712
2024-08-01,8.208344
2024-08-02,8.211977
2024-08-03,8.215613
2024-08-04,8.219249
2024-08-05,8.222888
2024-08-06,8.226528
2024-08-07,8.230169
2024-08-08,8.233813
2024-08-09,8.237457
2024-08-10,8.241104
2024-08-11,8.241847
2024-08-12,8.242591
2024-08-13,8.243334
2024-08-14,8.244078
2024-08-15,8.244821
2024-08-16,8.245565
2024-08-17,8.246309
2024-08-18,8.247052
2024-08-19,8.247796
2024-08-20,8.24854
2024-08-21,8.249284
2024-08-22,8.250028
2024-08-23,8.250772
2024-08-24,8.251517
2024-08-25,8.252261
2024-08-26,8.252113
2024-08-27,8.251965
2024-08-28,8.251818
2024-08-29,8.25167
2024-08-30,8.251522
2024-08-31,8.251374
2024-09-01,8.251226
2024-09-02,8.251078
2024-09-03,8.250931
2024-09-04,8.250783
2024-09-05,8.250635
2024-09-06,8.250487
2024-09-07,8.25034
2024-09-08,8.250192
2024-09-09,8.250044
2024-09-10,8.249896
2024-09-11,8.249552
2024-09-12,8.249209
2024-09-13,8.248865
2024-09-14,8.248521
2024-09-15,8.248178
2024-09-16,8.247834
2024-09-17,8.247491
2024-09-18,8.247147
2024-09-19,8.246803
2024-09-20,8.24646
2024-09-21,8.246116
2024-09-22,8.245773
2024-09-23,8.245429
2024-09-24,8.245086
2024-09-25,8.244742
2024-09-26,8.245227
2024-09-27,8.245712
2024-09-28,8.246197
2024-09-29,8.246682
2024-09-30,8.247167
2024-10-01,8.247652
2024-10-02,8.248137
2024-10-03,8.248622
2024-10-04,8.249107
2024-10-05,8.249592
2024-10-06,8.250077
2024-10-07,8.250563
2024-10-08,8.251048
2024-10-09,8.251533
2024-10-10,8.252018
2024-10-11,8.251934
2024-10-12,8.251849
2024-10-13,8.251764
2024-10-14,8.251679
2024-10-15,8.251594
2024-10-16,8.251509
2024-10-17,8.251424
2024-10-18,8.251339
2024-10-19,8.251254
2024-10-20,8.251169
2024-10-21,8.251085
2024-10-22,8.251
2024-10-23,8.250915
2024-10-24,8.25083
2024-10-25,8.250745
2024-10-26,8.252935
2024-10-27,8.255125
2024-10-28,8.257317
2024-10-29,8.259508
2024-10-30,8.2617
2024-10-31,8.263893
2024-11-01,8.266087
2024-11-02,8.268281
2024-11-03,8.270475
2024-11-04,8.27267
2024-11-05,8.274866
2024-11-06,8.277062
2024-11-07,8.279259
2024-11-08,8.281457
2024-11-09,8.283655
2024-11-10,8.285853
2024-11-11,8.287299
2024-11-12,8.288744
2024-11-13,8.29019
2024-11-14,8.291636
2024-11-15,8.293083
2024-11-16,8.29453
2024-11-17,8.295977
2024-11-18,8.297424
2024-11-19,8.298871
2024-11-20,8.300319
2024-11-21,8.301767
2024-11-22,8.303215
2024-11-23,8.304663
2024-11-24,8.306112
2024-11-25,8.307561
2024-11-26,8.309591
2024-11-27,8.311621
2024-11-28,8.313652
2024-11-29,8.315683
2024-11-30,8.317715
2024-12-01,8.319748
2024-12-02,8.32178
2024-12-03,8.323814
2024-12-04,8.325848
2024-12-05,8.327882
2024-12-06,8.329917
2024-12-07,8.331952
2024-12-08,8.333988
2024-12-09,8.336024
2024-12-10,8.338061
2024-12-11,8.337369
2024-12-12,8.336678
2024-12-13,8.335986
2024-12-14,8.335295
2024-12-15,8.334603
2024-12-16,8.333912
2024-12-17,8.333221
2024-12-18,8.332529
2024-12-19,8.331838
2024-12-20,8.331147
2024-12-21,8.330456
2024-12-22,8.329765
2024-12-23,8.329074
2024-12-24,8.328383
2024-12-25,8.327692
2024-12-26,8.329893
2024-12-27,8.332095
2024-12-28,8.334298
2024-12-29,8.336501
2024-12-30,8.338704
2024-12-31,8.340909
2025-01-01,8.343113
2025-01-02,8.345319
2025-01-03,8.347525
2025-01-04,8.349731
2025-01-05,8.351938
2025-01-06,8.354146
2025-01-07,8.356354
2025-01-08,8.358563
2025-01-09,8.360772
2025-01-10,8.362982
2025-01-11,8.363209
2025-01-12,8.363435
2025-01-13,8.363661
2025-01-14,8.363888
2025-01-15,8.364114
2025-01-16,8.36434
2025-01-17,8.364567
2025-01-18,8.364793
2025-01-19,8.36502
2025-01-20,8.365246
2025-01-21,8.365472
2025-01-22,8.365699
2025-01-23,8.365925
2025-01-24,8.366152
2025-01-25,8.366378
2025-01-26,8.367438
2025-01-27,8.368498
2025-01-28,8.369559
2025-01-29,8.370619
2025-01-30,8.37168
2025-01-31,8.372741
2025-02-01,8.373802
2025-02-02,8.374863
2025-02-03,8.375924
2025-02-04,8.376985
2025-02-05,8.378047
2025-02-06,8.379108
2025-02-07,8.38017
2025-02-08,8.381232
2025-02-09,8.382294
2025-02-10,8.383356
2025-02-11,8.384051
2025-02-12,8.384746
2025-02-13,8.385441
2025-02-14,8.386136
2025-02-15,8.386831
2025-02-16,8.387526
2025-02-17,8.388222
2025-02-18,8.388917
2025-02-19,8.389612
2025-02-20,8.390308
2025-02-21,8.391003
2025-02-22,8.391699
2025-02-23,8.392394
2025-02-24,8.39309
2025-02-25,8.393785
2025-02-26,8.394727
2025-02-27,8.395669
2025-02-28,8.39661
2025-03-01,8.397552
2025-03-02,8.398494
2025-03-03,8.399436
2025-03-04,8.400379
2025-03-05,8.401321
2025-03-06,8.402263
2025-03-07,8.403206
2025-03-08,8.404148
2025-03-09,8.405091
2025-03-10,8.406034
2025-03-11,8.406806
2025-03-12,8.407577
2025-03-13,8.408349
2025-03-14,8.409121
2025-03-15,8.409893
2025-03-16,8.410665
2025-03-17,8.411437
2025-03-18,8.412209
2025-03-19,8.412981
2025-03-20,8.413753
2025-03-21,8.414525
2025-03-22,8.415298
2025-03-23,8.41607
2025-03-24,8.416843
2025-03-25,8.417615
2025-03-26,8.418335
2025-03-27,8.419055
2025-03-28,8.419774
2025-03-29,8.420494
2025-03-30,8.421214
2025-03-31,8.421934
2025-04-01,8.422654
2025-04-02,8.423374
2025-04-03,8.424094
2025-04-04,8.424814
2025-04-05,8.425534
2025-04-06,8.426255
2025-04-07,8.426975
2025-04-08,8.427695
2025-04-09,8.428416
2025-04-10,8.429136
2025-04-11,8.43034
2025-04-12,8.431543
2025-04-13,8.432747
2025-04-14,8.433951
2025-04-15,8.435155
2025-04-16,8.436359
2025-04-17,8.437564
2025-04-18,8.438769
2025-04-19,8.439973
2025-04-20,8.441178
2025-04-21,8.442383
2025-04-22,8.443589
2025-04-23,8.444794
2025-04-24,8.446
2025-04-25,8.447206
2025-04-26,8.447909
2025-04-27,8.448612
2025-04-28,8.449315
2025-04-29,8.450018
2025-04-30,8.450721
2025-05-01,8.451424
2025-05-02,8.452128
2025-05-03,8.452831
2025-05-04,8.453535
2025-05-05,8.454238
2025-05-06,8.454942
2025-05-07,8.455645
2025-05-08,8.456349
2025-05-09,8.457053
2025-05-10,8.457756
2025-05-11,8.458855
2025-05-12,8.459954
2025-05-13,8.461053
2025-05-14,8.462151
2025-05-15,8.463251
2025-05-16,8.46435
2025-05-17,8.465449
2025-05-18,8.466549
2025-05-19,8.467648
2025-05-20,8.468748
2025-05-21,8.469848
2025-05-22,8.470948
2025-05-23,8.472049
2025-05-24,8.473149
2025-05-25,8.474249
2025-05-26,8.474712
2025-05-27,8.475174
2025-05-28,8.475636
2025-05-29,8.476098
2025-05-30,8.476561
2025-05-31,8.477023
2025-06-01,8.477485
2025-06-02,8.477947
2025-06-03,8.47841
2025-06-04,8.478872
2025-06-05,8.479335
2025-06-06,8.479797
2025-06-07,8.48026
2025-06-08,8.480722
2025-06-09,8.481185
2025-06-10,8.481647
2025-06-11,8.482729
2025-06-12,8.483812
2025-06-13,8.484895
2025-06-14,8.485977
2025-06-15,8.48706
2025-06-16,8.488144
2025-06-17,8.489227
2025-06-18,8.49031
2025-06-19,8.491394
2025-06-20,8.492477
2025-06-21,8.493561
2025-06-22,8.494645
2025-06-23,8.495729
2025-06-24,8.496813
2025-06-25,8.497898
2025-06-26,8.498487
2025-06-27,8.499077
2025-06-28,8.499667
2025-06-29,8.500257
2025-06-30,8.500847
2025-07-01,8.501438
2025-07-02,8.502028
2025-07-03,8.502618
2025-07-04,8.503208
2025-07-05,8.503798
2025-07-06,8.504389
2025-07-07,8.504979
2025-07-08,8.505569
2025-07-09,8.50616
2025-07-10,8.50675
2025-07-11,8.507667
2025-07-12,8.508584
2025-07-13,8.509501
2025-07-14,8.510419
2025-07-15,8.511336
2025-07-16,8.512253
2025-07-17,8.513171
2025-07-18,8.514089
2025-07-19,8.515006
2025-07-20,8.515924
2025-07-21,8.516842
2025-07-22,8.51776
2025-07-23,8.518678
2025-07-24,8.519596
2025-07-25,8.520515
2025-07-26,8.521318
2025-07-27,8.522121
2025-07-28,8.522924
2025-07-29,8.523727
2025-07-30,8.52453
2025-07-31,8.525333
2025-08-01,8.526136
