,fecha,fix,inpc,tasa_obj
1939,2023-04-24,18.0082,7.787522,11.25
1940,2023-04-25,18.0892,7.78791,11.25
1941,2023-04-26,18.103,7.787069,11.25
1942,2023-04-27,18.0723,7.786227,11.25
1943,2023-04-28,17.9975,7.785386,11.25
1944,2023-04-29,,7.784545,11.25
1945,2023-04-30,,7.783704,11.25
1946,2023-05-01,,7.782863,11.25
1947,2023-05-02,18.0325,7.782022,11.25
1948,2023-05-03,17.906,7.781181,11.25
1949,2023-05-04,17.9575,7.78034,11.25
1950,2023-05-05,17.7863,7.7795,11.25
1951,2023-05-06,,7.778659,11.25
1952,2023-05-07,,7.777819,11.25
1953,2023-05-08,17.8213,7.776978,11.25
1954,2023-05-09,17.7608,7.776138,11.25
1955,2023-05-10,17.5845,7.775298,11.25
1956,2023-05-11,17.6287,7.776384,11.25
1957,2023-05-12,17.6142,7.777471,11.25
1958,2023-05-13,,7.778557,11.25
1959,2023-05-14,,7.779644,11.25
1960,2023-05-15,17.538,7.780731,11.25
1961,2023-05-16,17.4672,7.781818,11.25
1962,2023-05-17,17.5872,7.782906,11.25
1963,2023-05-18,17.7342,7.783993,11.25
1964,2023-05-19,17.693,7.78508,11.25
1965,2023-05-20,,7.786168,11.25
1966,2023-05-21,,7.787256,11.25
1967,2023-05-22,17.868,7.788344,11.25
1968,2023-05-23,17.9687,7.789432,11.25
1969,2023-05-24,17.8195,7.790521,11.25
1970,2023-05-25,17.8252,7.791609,11.25
1971,2023-05-26,17.6723,7.79006,11.25
1972,2023-05-27,,7.788512,11.25
1973,2023-05-28,,7.786964,11.25
1974,2023-05-29,17.5605,7.785417,11.25
1975,2023-05-30,17.6532,7.783869,11.25
1976,2023-05-31,17.7418,7.782322,11.25
1977,2023-06-01,17.5673,7.780776,11.25
1978,2023-06-02,17.5063,7.779229,11.25
1979,2023-06-03,,7.777683,11.25
1980,2023-06-04,,7.776138,11.25
1981,2023-06-05,17.4732,7.774592,11.25
1982,2023-06-06,17.4192,7.773047,11.25
1983,2023-06-07,17.3608,7.771502,11.25
1984,2023-06-08,17.4085,7.769958,11.25
1985,2023-06-09,17.284,7.768413,11.25
1986,2023-06-10,,7.76687,11.25
1987,2023-06-11,,7.766821,11.25
1988,2023-06-12,17.312,7.766772,11.25
1989,2023-06-13,17.2185,7.766724,11.25
1990,2023-06-14,17.1247,7.766675,11.25
1991,2023-06-15,17.1762,7.766627,11.25
1992,2023-06-16,17.0792,7.766578,11.25
1993,2023-06-17,,7.76653,11.25
1994,2023-06-18,,7.766481,11.25
1995,2023-06-19,17.0945,7.766433,11.25
1996,2023-06-20,17.2043,7.766384,11.25
1997,2023-06-21,17.1547,7.766336,11.25
1998,2023-06-22,17.1713,7.766287,11.25
1999,2023-06-23,17.1795,7.766239,11.25
2000,2023-06-24,,7.76619,11.25
2001,2023-06-25,,7.766142,11.25
2002,2023-06-26,17.1445,7.766267,11.25
2003,2023-06-27,17.1013,7.766392,11.25
2004,2023-06-28,17.072,7.766518,11.25
2005,2023-06-29,17.1187,7.766643,11.25
2006,2023-06-30,17.1358,7.766768,11.25
2007,2023-07-01,,7.766894,11.25
2008,2023-07-02,,7.767019,11.25
2009,2023-07-03,17.0517,7.767144,11.25
2010,2023-07-04,17.026,7.76727,11.25
2011,2023-07-05,17.004,7.767395,11.25
2012,2023-07-06,17.2825,7.76752,11.25
2013,2023-07-07,17.1012,7.767646,11.25
2014,2023-07-08,,7.767771,11.25
2015,2023-07-09,,7.767896,11.25
2016,2023-07-10,17.0605,7.768022,11.25
2017,2023-07-11,17.0783,7.76887,11.25
2018,2023-07-12,16.8537,7.769718,11.25
2019,2023-07-13,16.8905,7.770567,11.25
2020,2023-07-14,16.7892,7.771415,11.25
2021,2023-07-15,,7.772264,11.25
2022,2023-07-16,,7.773113,11.25
2023,2023-07-17,16.7858,7.773961,11.25
2024,2023-07-18,16.748,7.77481,11.25
2025,2023-07-19,16.7667,7.775659,11.25
2026,2023-07-20,16.846,7.776508,11.25
2027,2023-07-21,16.9393,7.777358,11.25
2028,2023-07-22,,7.778207,11.25
2029,2023-07-23,,7.779056,11.25
2030,2023-07-24,16.8367,7.779906,11.25
2031,2023-07-25,16.9075,7.780755,11.25
2032,2023-07-26,16.8825,7.782178,11.25
2033,2023-07-27,16.7338,7.783601,11.25
2034,2023-07-28,16.6895,7.785025,11.25
2035,2023-07-29,,7.786449,11.25
2036,2023-07-30,,7.787873,11.25
2037,2023-07-31,16.7303,7.789297,11.25
2038,2023-08-01,16.8533,7.790722,11.25
2039,2023-08-02,17.0193,7.792146,11.25
2040,2023-08-03,17.2892,7.793571,11.25
2041,2023-08-04,17.0555,7.794997,11.25
2042,2023-08-05,,7.796422,11.25
2043,2023-08-06,,7.797848,11.25
2044,2023-08-07,17.0608,7.799274,11.25
2045,2023-08-08,17.1122,7.800701,11.25
2046,2023-08-09,17.0767,7.802127,11.25
2047,2023-08-10,16.9548,7.803554,11.25
2048,2023-08-11,17.0045,7.804665,11.25
2049,2023-08-12,,7.805776,11.25
2050,2023-08-13,,7.806886,11.25
2051,2023-08-14,17.0672,7.807997,11.25
2052,2023-08-15,17.1388,7.809109,11.25
2053,2023-08-16,17.0768,7.81022,11.25
2054,2023-08-17,17.1225,7.811332,11.25
2055,2023-08-18,17.0477,7.812443,11.25
2056,2023-08-19,,7.813555,11.25
2057,2023-08-20,,7.814667,11.25
2058,2023-08-21,17.0202,7.815779,11.25
2059,2023-08-22,16.9267,7.816891,11.25
2060,2023-08-23,16.8077,7.818004,11.25
2061,2023-08-24,16.809,7.819116,11.25
2062,2023-08-25,16.7718,7.820229,11.25
2063,2023-08-26,,7.821781,11.25
2064,2023-08-27,,7.823333,11.25
2065,2023-08-28,16.7432,7.824885,11.25
2066,2023-08-29,16.8402,7.826437,11.25
2067,2023-08-30,16.7477,7.82799,11.25
2068,2023-08-31,16.917,7.829543,11.25
2069,2023-09-01,17.1113,7.831096,11.25
2070,2023-09-02,,7.83265,11.25
2071,2023-09-03,,7.834204,11.25
2072,2023-09-04,17.175,7.835758,11.25
2073,2023-09-05,17.3492,7.837313,11.25
2074,2023-09-06,17.5805,7.838867,11.25
2075,2023-09-07,17.5543,7.840423,11.25
2076,2023-09-08,17.5767,7.841978,11.25
2077,2023-09-09,,7.843534,11.25
2078,2023-09-10,,7.84509,11.25
2079,2023-09-11,17.3813,7.846426,11.25
2080,2023-09-12,17.2553,7.847763,11.25
2081,2023-09-13,17.1235,7.8491,11.25
2082,2023-09-14,17.1042,7.850437,11.25
2083,2023-09-15,17.0807,7.851774,11.25
2084,2023-09-16,,7.853112,11.25
2085,2023-09-17,,7.85445,11.25
2086,2023-09-18,17.1307,7.855788,11.25
2087,2023-09-19,17.0805,7.857126,11.25
2088,2023-09-20,17.024,7.858465,11.25
2089,2023-09-21,17.1675,7.859803,11.25
2090,2023-09-22,17.1568,7.861142,11.25
2091,2023-09-23,,7.862481,11.25
2092,2023-09-24,,7.863821,11.25
2093,2023-09-25,17.3733,7.865161,11.25
2094,2023-09-26,17.4758,7.866461,11.25
2095,2023-09-27,17.7287,7.867761,11.25
2096,2023-09-28,17.6195,7.869062,11.25
2097,2023-09-29,17.4127,7.870362,11.25
2098,2023-09-30,,7.871663,11.25
2099,2023-10-01,,7.872965,11.25
2100,2023-10-02,17.592,7.874266,11.25
2101,2023-10-03,17.9025,7.875568,11.25
2102,2023-10-04,18.017,7.87687,11.25
2103,2023-10-05,18.2407,7.878172,11.25
2104,2023-10-06,18.1837,7.879474,11.25
2105,2023-10-07,,7.880776,11.25
2106,2023-10-08,,7.882079,11.25
2107,2023-10-09,18.3482,7.883382,11.25
2108,2023-10-10,17.9917,7.884685,11.25
2109,2023-10-11,17.842,7.885384,11.25
2110,2023-10-12,17.9132,7.886083,11.25
2111,2023-10-13,18.0362,7.886782,11.25
2112,2023-10-14,,7.887481,11.25
2113,2023-10-15,,7.88818,11.25
2114,2023-10-16,17.9568,7.88888,11.25
2115,2023-10-17,17.9097,7.889579,11.25
2116,2023-10-18,18.244,7.890278,11.25
2117,2023-10-19,18.2873,7.890978,11.25
2118,2023-10-20,18.2343,7.891677,11.25
2119,2023-10-21,,7.892377,11.25
2120,2023-10-22,,7.893076,11.25
2121,2023-10-23,18.1218,7.893776,11.25
2122,2023-10-24,18.2842,7.894476,11.25
2123,2023-10-25,18.3122,7.895175,11.25
2124,2023-10-26,18.2178,7.896372,11.25
2125,2023-10-27,18.0752,7.897568,11.25
2126,2023-10-28,,7.898765,11.25
2127,2023-10-29,,7.899961,11.25
2128,2023-10-30,18.064,7.901158,11.25
2129,2023-10-31,18.0368,7.902355,11.25
2130,2023-11-01,17.9305,7.903553,11.25
2131,2023-11-02,,7.90475,11.25
2132,2023-11-03,17.4117,7.905948,11.25
2133,2023-11-04,,7.907146,11.25
2134,2023-11-05,,7.908344,11.25
2135,2023-11-06,17.5308,7.909542,11.25
2136,2023-11-07,17.5097,7.91074,11.25
2137,2023-11-08,17.5017,7.911939,11.25
2138,2023-11-09,17.4888,7.913137,11.25
2139,2023-11-10,17.748,7.914336,11.25
2140,2023-11-11,,7.915039,11.25
2141,2023-11-12,,7.915742,11.25
2142,2023-11-13,17.6138,7.916445,11.25
2143,2023-11-14,17.3917,7.917148,11.25
2144,2023-11-15,17.3387,7.917852,11.25
2145,2023-11-16,17.2708,7.918555,11.25
2146,2023-11-17,17.2175,7.919258,11.25
2147,2023-11-18,,7.919962,11.25
2148,2023-11-19,,7.920665,11.25
2149,2023-11-20,,7.921369,11.25
2150,2023-11-21,17.2102,7.922072,11.25
2151,2023-11-22,17.2133,7.922776,11.25
2152,2023-11-23,17.1787,7.923479,11.25
2153,2023-11-24,17.1268,7.924183,11.25
2154,2023-11-25,,7.924887,11.25
2155,2023-11-26,,7.928184,11.25
2156,2023-11-27,17.1555,7.931483,11.25
2157,2023-11-28,17.1357,7.934782,11.25
2158,2023-11-29,17.187,7.938084,11.25
2159,2023-11-30,17.373,7.941386,11.25
2160,2023-12-01,17.2143,7.94469,11.25
2161,2023-12-02,,7.947995,11.25
2162,2023-12-03,,7.951302,11.25
2163,2023-12-04,17.406,7.95461,11.25
2164,2023-12-05,17.4215,7.957919,11.25
2165,2023-12-06,17.2685,7.96123,11.25
2166,2023-12-07,17.4197,7.964542,11.25
2167,2023-12-08,17.3688,7.967856,11.25
2168,2023-12-09,,7.971171,11.25
2169,2023-12-10,,7.974487,11.25
2170,2023-12-11,17.447,7.973929,11.25
2171,2023-12-12,,7.973371,11.25
2172,2023-12-13,17.398,7.972813,11.25
2173,2023-12-14,17.299,7.972255,11.25
2174,2023-12-15,17.1908,7.971697,11.25
2175,2023-12-16,,7.971139,11.25
2176,2023-12-17,,7.970581,11.25
2177,2023-12-18,17.2277,7.970023,11.25
2178,2023-12-19,17.0652,7.969466,11.25
2179,2023-12-20,17.0673,7.968908,11.25
2180,2023-12-21,17.059,7.96835,11.25
2181,2023-12-22,16.9738,7.967792,11.25
2182,2023-12-23,,7.967235,11.25
2183,2023-12-24,,7.966677,11.25
2184,2023-12-25,,7.96612,11.25
2185,2023-12-26,16.9727,7.968698,11.25
2186,2023-12-27,16.922,7.971277,11.25
2187,2023-12-28,16.8935,7.973857,11.25
2188,2023-12-29,16.919,7.976438,11.25
2189,2023-12-30,,7.97902,11.25
2190,2023-12-31,,7.981602,11.25
2191,2024-01-01,,7.984185,11.25
2192,2024-01-02,17.0297,7.98677,11.25
2193,2024-01-03,17.0492,7.989355,11.25
2194,2024-01-04,17.0458,7.991941,11.25
2195,2024-01-05,16.8987,7.994527,11.25
2196,2024-01-06,,7.997115,11.25
2197,2024-01-07,,7.999703,11.25
2198,2024-01-08,16.8133,8.002292,11.25
2199,2024-01-09,16.9347,8.004882,11.25
2200,2024-01-10,16.9912,8.007473,11.25
2201,2024-01-11,16.9898,8.010014,11.25
2202,2024-01-12,16.858,8.012556,11.25
2203,2024-01-13,,8.015099,11.25
2204,2024-01-14,,8.017642,11.25
2205,2024-01-15,16.8983,8.020187,11.25
2206,2024-01-16,17.1598,8.022732,11.25
2207,2024-01-17,17.2957,8.025278,11.25
2208,2024-01-18,17.1995,8.027824,11.25
2209,2024-01-19,17.1325,8.030372,11.25
2210,2024-01-20,,8.03292,11.25
2211,2024-01-21,,8.035469,11.25
2212,2024-01-22,17.1125,8.038019,11.25
2213,2024-01-23,17.352,8.04057,11.25
2214,2024-01-24,17.1673,8.043122,11.25
2215,2024-01-25,17.2375,8.045674,11.25
2216,2024-01-26,17.1657,8.048139,11.25
2217,2024-01-27,,8.050605,11.25
2218,2024-01-28,,8.053072,11.25
2219,2024-01-29,17.2333,8.05554,11.25
2220,2024-01-30,17.1932,8.058008,11.25
2221,2024-01-31,17.1633,8.060477,11.25
2222,2024-02-01,17.1335,8.062947,11.25
2223,2024-02-02,17.1447,8.065417,11.25
2224,2024-02-03,,8.067888,11.25
2225,2024-02-04,,8.07036,11.25
2226,2024-02-05,,8.072833,11.25
2227,2024-02-06,17.0357,8.075307,11.25
2228,2024-02-07,17.0398,8.077781,11.25
2229,2024-02-08,17.1023,8.080256,11.25
2230,2024-02-09,17.0855,8.082732,11.25
2231,2024-02-10,,8.085209,11.25
2232,2024-02-11,,8.086944,11.25
2233,2024-02-12,17.068,8.08868,11.25
2234,2024-02-13,17.1982,8.090417,11.25
2235,2024-02-14,17.1105,8.092153,11.25
2236,2024-02-15,17.068,8.093891,11.25
2237,2024-02-16,17.0602,8.095628,11.25
2238,2024-02-17,,8.097366,11.25
2239,2024-02-18,,8.099104,11.25
2240,2024-02-19,17.05,8.100843,11.25
2241,2024-02-20,17.0458,8.102582,11.25
2242,2024-02-21,17.0603,8.104321,11.25
2243,2024-02-22,17.121,8.106061,11.25
2244,2024-02-23,17.126,8.107801,11.25
2245,2024-02-24,,8.109541,11.25
2246,2024-02-25,,8.111282,11.25
2247,2024-02-26,17.126,8.110715,11.25
2248,2024-02-27,17.0605,8.110147,11.25
2249,2024-02-28,17.0962,8.109579,11.25
2250,2024-02-29,17.0633,8.109012,11.25
2251,2024-03-01,17.0217,8.108444,11.25
2252,2024-03-02,,8.107877,11.25
2253,2024-03-03,,8.10731,11.25
2254,2024-03-04,16.9828,8.106742,11.25
2255,2024-03-05,16.9257,8.106175,11.25
2256,2024-03-06,16.8728,8.105608,11.25
2257,2024-03-07,16.877,8.10504,11.25
2258,2024-03-08,16.7985,8.104473,11.25
2259,2024-03-09,,8.103906,11.25
2260,2024-03-10,,8.103339,11.25
2261,2024-03-11,16.8083,8.103678,11.25
2262,2024-03-12,16.8272,8.104018,11.25
2263,2024-03-13,16.7127,8.104357,11.25
2264,2024-03-14,16.692,8.104697,11.25
2265,2024-03-15,16.71,8.105036,11.25
2266,2024-03-16,,8.105376,11.25
2267,2024-03-17,,8.105715,11.25
2268,2024-03-18,,8.106055,11.25
2269,2024-03-19,16.8523,8.106395,11.25
2270,2024-03-20,16.759,8.106734,11.25
2271,2024-03-21,16.762,8.107074,11.25
2272,2024-03-22,16.7367,8.107413,11.0
2273,2024-03-23,,8.107753,11.0
2274,2024-03-24,,8.108093,11.0
2275,2024-03-25,16.7032,8.108432,11.0
2276,2024-03-26,16.678,8.109802,11.0
2277,2024-03-27,16.5323,8.111173,11.0
2278,2024-03-28,,8.112543,11.0
2279,2024-03-29,,8.113914,11.0
2280,2024-03-30,,8.115285,11.0
2281,2024-03-31,,8.116657,11.0
2282,2024-04-01,16.6578,8.118028,11.0
2283,2024-04-02,16.5673,8.1194,11.0
2284,2024-04-03,16.5415,8.120772,11.0
2285,2024-04-04,16.5173,8.122144,11.0
2286,2024-04-05,16.4758,8.123517,11.0
2287,2024-04-06,,8.124889,11.0
2288,2024-04-07,,8.126262,11.0
2289,2024-04-08,16.3357,8.127636,11.0
2290,2024-04-09,16.3932,8.129009,11.0
2291,2024-04-10,16.4883,8.130383,11.0
2292,2024-04-11,16.4583,8.130225,11.0
2293,2024-04-12,16.6693,8.130067,11.0
2294,2024-04-13,,8.12991,11.0
2295,2024-04-14,,8.129752,11.0
2296,2024-04-15,16.6815,8.129594,11.0
2297,2024-04-16,17.0252,8.129437,11.0
2298,2024-04-17,16.9948,8.129279,11.0
2299,2024-04-18,17.1145,8.129121,11.0
2300,2024-04-19,17.212,8.128964,11.0
2301,2024-04-20,,8.128806,11.0
2302,2024-04-21,,8.128648,11.0
2303,2024-04-22,17.1243,8.128491,11.0
2304,2024-04-23,16.9995,8.128333,11.0
2305,2024-04-24,17.1098,8.128175,11.0
2306,2024-04-25,17.1883,8.128018,11.0
2307,2024-04-26,17.1552,8.128515,11.0
2308,2024-04-27,,8.129012,11.0
2309,2024-04-28,,8.129509,11.0
2310,2024-04-29,17.0243,8.130006,11.0
2311,2024-04-30,17.0958,8.130503,11.0
2312,2024-05-01,,8.131,11.0
2313,2024-05-02,16.9393,8.131497,11.0
2314,2024-05-03,17.0042,8.131995,11.0
2315,2024-05-04,,8.132492,11.0
2316,2024-05-05,,8.132989,11.0
2317,2024-05-06,16.8947,8.133486,11.0
2318,2024-05-07,16.9083,8.133984,11.0
2319,2024-05-08,16.9087,8.134481,11.0
2320,2024-05-09,16.866,8.134979,11.0
2321,2024-05-10,16.769,8.135476,11.0
2322,2024-05-11,,8.136829,11.0
2323,2024-05-12,,8.138181,11.0
2324,2024-05-13,16.8072,8.139535,11.0
2325,2024-05-14,16.846,8.140888,11.0
2326,2024-05-15,16.6782,8.142241,11.0
2327,2024-05-16,16.6893,8.143595,11.0
2328,2024-05-17,16.6217,8.144949,11.0
2329,2024-05-18,,8.146303,11.0
2330,2024-05-19,,8.147658,11.0
2331,2024-05-20,16.5668,8.149012,11.0
2332,2024-05-21,16.6138,8.150367,11.0
2333,2024-05-22,16.6405,8.151722,11.0
2334,2024-05-23,16.6945,8.153078,11.0
2335,2024-05-24,16.7023,8.154433,11.0
2336,2024-05-25,,8.155789,11.0
2337,2024-05-26,,8.154704,11.0
2338,2024-05-27,16.6568,8.153619,11.0
2339,2024-05-28,16.7457,8.152535,11.0
2340,2024-05-29,16.95,8.15145,11.0
2341,2024-05-30,16.9377,8.150366,11.0
2342,2024-05-31,17.0177,8.149281,11.0
2343,2024-06-01,,8.148197,11.0
2344,2024-06-02,,8.147113,11.0
2345,2024-06-03,17.6338,8.14603,11.0
2346,2024-06-04,17.8607,8.144946,11.0
2347,2024-06-05,17.5592,8.143863,11.0
2348,2024-06-06,17.5335,8.142779,11.0
2349,2024-06-07,18.2622,8.141696,11.0
2350,2024-06-08,,8.140613,11.0
2351,2024-06-09,,8.13953,11.0
2352,2024-06-10,18.3848,8.138447,11.0
2353,2024-06-11,18.4457,8.137383,11.0
2354,2024-06-12,18.7832,8.136319,11.0
2355,2024-06-13,18.5385,8.135255,11.0
2356,2024-06-14,18.4512,8.134191,11.0
2357,2024-06-15,,8.133128,11.0
2358,2024-06-16,,8.132064,11.0
2359,2024-06-17,18.5248,8.131001,11.0
2360,2024-06-18,18.4128,8.129938,11.0
2361,2024-06-19,18.423,8.128875,11.0
2362,2024-06-20,18.4027,8.127812,11.0
2363,2024-06-21,18.1848,8.126749,11.0
2364,2024-06-22,,8.125687,11.0
2365,2024-06-23,,8.124624,11.0
2366,2024-06-24,17.9627,8.123562,11.0
2367,2024-06-25,18.1372,8.1225,11.0
2368,2024-06-26,18.2215,8.123635,11.0
2369,2024-06-27,18.3773,8.12477,11.0
2370,2024-06-28,18.2478,8.125905,11.0
2371,2024-06-29,,8.12704,11.0
2372,2024-06-30,,8.128175,11.0
2373,2024-07-01,18.3897,8.129311,11.0
2374,2024-07-02,18.2485,8.130447,11.0
2375,2024-07-03,18.1355,8.131583,11.0
2376,2024-07-04,18.0958,8.132719,11.0
2377,2024-07-05,18.0977,8.133855,11.0
2378,2024-07-06,,8.134991,11.0
2379,2024-07-07,,8.136128,11.0
2380,2024-07-08,18.0095,8.137265,11.0
2381,2024-07-09,17.9428,8.138402,11.0
2382,2024-07-10,17.8288,8.139539,11.0
2383,2024-07-11,17.8192,8.142426,11.0
2384,2024-07-12,17.6502,8.145314,11.0
2385,2024-07-13,,8.148203,11.0
2386,2024-07-14,,8.151093,11.0
2387,2024-07-15,17.7837,8.153985,11.0
2388,2024-07-16,17.6795,8.156877,11.0
2389,2024-07-17,17.7438,8.15977,11.0
2390,2024-07-18,17.8907,8.162665,11.0
2391,2024-07-19,17.997,8.16556,11.0
2392,2024-07-20,,8.168457,11.0
2393,2024-07-21,,8.171354,11.0
2394,2024-07-22,17.9107,8.174252,11.0
2395,2024-07-23,18.0987,8.177152,11.0
2396,2024-07-24,18.3458,8.180052,11.0
2397,2024-07-25,18.385,8.182954,11.0
2398,2024-07-26,18.4475,8.186576,11.0
2399,2024-07-27,,8.1902,11.0
2400,2024-07-28,,8.193826,11.0
2401,2024-07-29,18.6818,8.197453,11.0
2402,2024-07-30,18.79,8.201082,11.0
2403,2024-07-31,18.597,8.204712,11.0
2404,2024-08-01,18.706,8.208344,11.0
2405,2024-08-02,19.0442,8.211977,11.0
2406,2024-08-03,,8.215613,11.0
2407,2024-08-04,,8.219249,11.0
2408,2024-08-05,19.3905,8.222888,11.0
2409,2024-08-06,19.33,8.226528,11.0
2410,2024-08-07,19.189,8.230169,11.0
2411,2024-08-08,19.09,8.233813,11.0
2412,2024-08-09,18.8368,8.237457,10.75
2413,2024-08-10,,8.241104,10.75
2414,2024-08-11,,8.241847,10.75
2415,2024-08-12,19.032,8.242591,10.75
2416,2024-08-13,19.0387,8.243334,10.75
2417,2024-08-14,18.8478,8.244078,10.75
2418,2024-08-15,18.6513,8.244821,10.75
2419,2024-08-16,18.6228,8.245565,10.75
2420,2024-08-17,,8.246309,10.75
2421,2024-08-18,,8.247052,10.75
2422,2024-08-19,18.7357,8.247796,10.75
2423,2024-08-20,18.9448,8.24854,10.75
2424,2024-08-21,19.2535,8.249284,10.75
2425,2024-08-22,19.4235,8.250028,10.75
2426,2024-08-23,19.0708,8.250772,10.75
2427,2024-08-24,,8.251517,10.75
2428,2024-08-25,,8.252261,10.75
2429,2024-08-26,19.382,8.252113,10.75
2430,2024-08-27,19.6692,8.251965,10.75
2431,2024-08-28,19.6037,8.251818,10.75
2432,2024-08-29,19.8168,8.25167,10.75
2433,2024-08-30,19.6535,8.251522,10.75
2434,2024-08-31,,8.251374,10.75
2435,2024-09-01,,8.251226,10.75
2436,2024-09-02,19.798,8.251078,10.75
2437,2024-09-03,19.8335,8.250931,10.75
2438,2024-09-04,19.846,8.250783,10.75
2439,2024-09-05,20.0028,8.250635,10.75
2440,2024-09-06,20.0172,8.250487,10.75
2441,2024-09-07,,8.25034,10.75
2442,2024-09-08,,8.250192,10.75
2443,2024-09-09,19.8798,8.250044,10.75
2444,2024-09-10,20.0583,8.249896,10.75
2445,2024-09-11,19.839,8.249552,10.75
2446,2024-09-12,19.5887,8.249209,10.75
2447,2024-09-13,19.2483,8.248865,10.75
2448,2024-09-14,,8.248521,10.75
2449,2024-09-15,,8.248178,10.75
2450,2024-09-16,,8.247834,10.75
2451,2024-09-17,19.267,8.247491,10.75
2452,2024-09-18,19.3033,8.247147,10.75
2453,2024-09-19,19.2773,8.246803,10.75
2454,2024-09-20,19.3725,8.24646,10.75
2455,2024-09-21,,8.246116,10.75
2456,2024-09-22,,8.245773,10.75
2457,2024-09-23,19.415,8.245429,10.75
2458,2024-09-24,19.3562,8.245086,10.75
2459,2024-09-25,19.587,8.244742,10.75
2460,2024-09-26,19.629,8.245227,10.75
2461,2024-09-27,19.6697,8.245712,10.5
2462,2024-09-28,,8.246197,10.5
2463,2024-09-29,,8.246682,10.5
2464,2024-09-30,19.644,8.247167,10.5
2465,2024-10-01,,8.247652,10.5
2466,2024-10-02,19.3885,8.248137,10.5
2467,2024-10-03,19.4678,8.248622,10.5
2468,2024-10-04,19.2127,8.249107,10.5
2469,2024-10-05,,8.249592,10.5
2470,2024-10-06,,8.250077,10.5
2471,2024-10-07,19.3388,8.250563,10.5
2472,2024-10-08,19.3532,8.251048,10.5
2473,2024-10-09,19.4175,8.251533,10.5
2474,2024-10-10,19.5113,8.252018,10.5
2475,2024-10-11,19.3983,8.251934,10.5
2476,2024-10-12,,8.251849,10.5
2477,2024-10-13,,8.251764,10.5
2478,2024-10-14,19.342,8.251679,10.5
2479,2024-10-15,19.62,8.251594,10.5
2480,2024-10-16,19.8925,8.251509,10.5
2481,2024-10-17,19.9313,8.251424,10.5
2482,2024-10-18,19.8325,8.251339,10.5
2483,2024-10-19,,8.251254,10.5
2484,2024-10-20,,8.251169,10.5
2485,2024-10-21,20.0075,8.251085,10.5
2486,2024-10-22,19.8985,8.251,10.5
2487,2024-10-23,19.9338,8.250915,10.5
2488,2024-10-24,19.8385,8.25083,10.5
2489,2024-10-25,19.9303,8.250745,10.5
2490,2024-10-26,,8.252935,10.5
2491,2024-10-27,,8.255125,10.5
2492,2024-10-28,20.0007,8.257317,10.5
2493,2024-10-29,20.0208,8.259508,10.5
2494,2024-10-30,20.1617,8.2617,10.5
2495,2024-10-31,20.0378,8.263893,10.5
2496,2024-11-01,20.0908,8.266087,10.5
2497,2024-11-02,,8.268281,10.5
2498,2024-11-03,,8.270475,10.5
2499,2024-11-04,20.0367,8.27267,10.5
2500,2024-11-05,20.2695,8.274866,10.5
2501,2024-11-06,20.3093,8.277062,10.5
2502,2024-11-07,19.8277,8.279259,10.5
2503,2024-11-08,20.1332,8.281457,10.5
2504,2024-11-09,,8.283655,10.5
2505,2024-11-10,,8.285853,10.5
2506,2024-11-11,20.4502,8.287299,10.5
2507,2024-11-12,20.5693,8.288744,10.5
2508,2024-11-13,20.6025,8.29019,10.5
2509,2024-11-14,20.494,8.291636,10.5
2510,2024-11-15,20.3887,8.293083,10.25
2511,2024-11-16,,8.29453,10.25
2512,2024-11-17,,8.295977,10.25
2513,2024-11-18,,8.297424,10.25
2514,2024-11-19,20.1848,8.298871,10.25
2515,2024-11-20,20.2903,8.300319,10.25
2516,2024-11-21,20.3775,8.301767,10.25
2517,2024-11-22,20.4872,8.303215,10.25
2518,2024-11-23,,8.304663,10.25
2519,2024-11-24,,8.306112,10.25
2520,2024-11-25,20.2993,8.307561,10.25
2521,2024-11-26,20.7185,8.309591,10.25
2522,2024-11-27,20.6418,8.311621,10.25
2523,2024-11-28,20.4173,8.313652,10.25
2524,2024-11-29,20.3212,8.315683,10.25
2525,2024-11-30,,8.317715,10.25
2526,2024-12-01,,8.319748,10.25
2527,2024-12-02,20.4357,8.32178,10.25
2528,2024-12-03,20.3233,8.323814,10.25
2529,2024-12-04,20.283,8.325848,10.25
2530,2024-12-05,20.1963,8.327882,10.25
2531,2024-12-06,20.2275,8.329917,10.25
2532,2024-12-07,,8.331952,10.25
2533,2024-12-08,,8.333988,10.25
2534,2024-12-09,20.1547,8.336024,10.25
2535,2024-12-10,20.2485,8.338061,10.25
2536,2024-12-11,20.1647,8.337369,10.25
2537,2024-12-12,,8.336678,10.25
2538,2024-12-13,20.142,8.335986,10.25
2539,2024-12-14,,8.335295,10.25
2540,2024-12-15,,8.334603,10.25
2541,2024-12-16,20.1448,8.333912,10.25
2542,2024-12-17,20.2363,8.333221,10.25
2543,2024-12-18,20.1395,8.332529,10.25
2544,2024-12-19,20.4402,8.331838,10.25
2545,2024-12-20,20.1035,8.331147,10.0
2546,2024-12-21,,8.330456,10.0
2547,2024-12-22,,8.329765,10.0
2548,2024-12-23,20.1948,8.329074,10.0
2549,2024-12-24,20.1558,8.328383,10.0
2550,2024-12-25,,8.327692,10.0
2551,2024-12-26,20.1657,8.329893,10.0
2552,2024-12-27,20.2683,8.332095,10.0
2553,2024-12-28,,8.334298,10.0
2554,2024-12-29,,8.336501,10.0
2555,2024-12-30,20.5103,8.338704,10.0
